id	audio	duration_ms	n_frames	tgt_text	speaker	tgt_lang
train-493	/path/to/datasets/conll04/audio/train/train-493.wav:0:208249	13015	208249	<triplet> Ouyang Zhongcan <subj> Institute of Theoretical Physics <obj> Work_For	0	en
train-494	/path/to/datasets/conll04/audio/train/train-494.wav:0:180012	11250	180012	<triplet> John Wilkes Booth <subj> President Abraham Lincoln <obj> Kill	0	en
train-495	/path/to/datasets/conll04/audio/train/train-495.wav:0:144347	9021	144347	<triplet> Pat Philbin. <subj> Coast Guard <obj> Work_For	0	en
train-496	/path/to/datasets/conll04/audio/train/train-496.wav:0:172583	10786	172583	<triplet> Lee Harvey Oswald <subj> Kennedy <obj> Kill	0	en
train-497	/path/to/datasets/conll04/audio/train/train-497.wav:0:130230	8139	130230	<triplet> Gus Melonas <subj> Burlington <obj> Work_For	0	en
train-498	/path/to/datasets/conll04/audio/train/train-498.wav:0:255060	15941	255060	<triplet> Aleksander Alekseev <subj> Soviet <obj> Live_In	0	en
train-499	/path/to/datasets/conll04/audio/train/train-499.wav:0:381377	23836	381377	<triplet> YONHAP <subj> Seoul <obj> OrgBased_In	0	en
train-500	/path/to/datasets/conll04/audio/train/train-500.wav:0:311903	19493	311903	<triplet> National Aeronautics and Space Administration <subj> U.S. <obj> OrgBased_In <triplet> NASA <subj> U.S. <obj> OrgBased_In <triplet> Department of Defense <subj> U.S. <obj> OrgBased_In	0	en
train-501	/path/to/datasets/conll04/audio/train/train-501.wav:0:121685	7605	121685	<triplet> Buffalo Bill <subj> Davenport , Iowa <obj> Live_In <triplet> Cody <subj> Davenport , Iowa <obj> Live_In	0	en
train-502	/path/to/datasets/conll04/audio/train/train-502.wav:0:128000	8000	128000	<triplet> Ivan Plyushch <subj> Supreme Soviet Council <obj> Work_For <subj> Supreme Soviet Council <obj> Work_For	0	en
train-503	/path/to/datasets/conll04/audio/train/train-503.wav:0:36235	2264	36235	<triplet> GAZETA MERCANTIL <subj> Sao Paulo <obj> OrgBased_In	0	en
train-504	/path/to/datasets/conll04/audio/train/train-504.wav:0:114254	7140	114254	<triplet> Bob Miller <subj> Nevada. <obj> Live_In	0	en
train-505	/path/to/datasets/conll04/audio/train/train-505.wav:0:153635	9602	153635	<triplet> James Earl Ray <subj> King <obj> Kill	0	en
train-506	/path/to/datasets/conll04/audio/train/train-506.wav:0:111282	6955	111282	<triplet> Henry David Thoreau <subj> Concord , Mass <obj> Live_In	0	en
train-507	/path/to/datasets/conll04/audio/train/train-507.wav:0:153635	9602	153635	<triplet> Nora Ananieva <subj> BSP <obj> Work_For	0	en
train-508	/path/to/datasets/conll04/audio/train/train-508.wav:0:240571	15035	240571	<triplet> Phnom Penh government <subj> Cambodia <obj> OrgBased_In <triplet> Khmer Rouge <subj> Cambodia <obj> OrgBased_In	0	en
train-509	/path/to/datasets/conll04/audio/train/train-509.wav:0:172583	10786	172583	<triplet> Bob Graham <subj> Florida <obj> Live_In	0	en
train-510	/path/to/datasets/conll04/audio/train/train-510.wav:0:232769	14548	232769	<triplet> James Helmer <subj> GE <obj> Work_For	0	en
train-511	/path/to/datasets/conll04/audio/train/train-511.wav:0:294441	18402	294441	<triplet> Carl Rubin <subj> U.S. <obj> Live_In	0	en
train-512	/path/to/datasets/conll04/audio/train/train-512.wav:0:32149	2009	32149	<triplet> PASADENA <subj> Calif. <obj> Located_In	0	en
train-513	/path/to/datasets/conll04/audio/train/train-513.wav:0:403668	25229	403668	<triplet> Bernard Sansaricq <subj> Senate <obj> Work_For <triplet> Firmin Jean-Louis <subj> Senate <obj> Work_For	0	en
train-514	/path/to/datasets/conll04/audio/train/train-514.wav:0:256546	16034	256546	<triplet> Radio Rebelde Network <subj> Havana <obj> OrgBased_In	0	en
train-515	/path/to/datasets/conll04/audio/train/train-515.wav:0:230540	14408	230540	<triplet> Sherman G. Finesilver <subj> U.S. <obj> Live_In	0	en
train-516	/path/to/datasets/conll04/audio/train/train-516.wav:0:172954	10809	172954	<triplet> Norman Vaughan <subj> Trapper Creek <obj> Live_In <subj> Alaska <obj> Live_In <triplet> Trapper Creek <subj> Alaska <obj> Located_In	0	en
train-517	/path/to/datasets/conll04/audio/train/train-517.wav:0:165524	10345	165524	<triplet> Helen Keller <subj> Tuscumbia , Ala <obj> Live_In	0	en
train-518	/path/to/datasets/conll04/audio/train/train-518.wav:0:209362	13085	209362	<triplet> Sharon Pratt Dixon <subj> Pepco <obj> Work_For	0	en
train-519	/path/to/datasets/conll04/audio/train/train-519.wav:0:211592	13224	211592	<triplet> Jack Ruby <subj> Oswald <obj> Kill	0	en
train-520	/path/to/datasets/conll04/audio/train/train-520.wav:0:156236	9764	156236	<triplet> Michael Dukakis <subj> Massachusetts. <obj> Live_In	0	en
train-521	/path/to/datasets/conll04/audio/train/train-521.wav:0:141747	8859	141747	<triplet> James Joseph Rovida Jr. <subj> Robert Brock <obj> Kill	0	en
train-522	/path/to/datasets/conll04/audio/train/train-522.wav:0:161437	10089	161437	<triplet> Helen Keller <subj> Tuscumbia , Ala. <obj> Live_In	0	en
train-523	/path/to/datasets/conll04/audio/train/train-523.wav:0:44037	2752	44037	<triplet> Kanal-6 Television <subj> London <obj> OrgBased_In	0	en
train-524	/path/to/datasets/conll04/audio/train/train-524.wav:0:327878	20492	327878	<triplet> Hun Sen <subj> Cambodia <obj> Live_In <subj> Phnom Penh government <obj> Work_For <triplet> Phnom Penh government <subj> Cambodia <obj> OrgBased_In <triplet> Khmer Rouge <subj> Cambodia <obj> OrgBased_In <triplet> KR <subj> Cambodia <obj> OrgBased_In	0	en
train-525	/path/to/datasets/conll04/audio/train/train-525.wav:0:96421	6026	96421	<triplet> Henry Fonda <subj> Grand Island , Neb <obj> Live_In	0	en
train-526	/path/to/datasets/conll04/audio/train/train-526.wav:0:131344	8209	131344	<triplet> Shands Hospital <subj> Gainesville <obj> Located_In	0	en
train-527	/path/to/datasets/conll04/audio/train/train-527.wav:0:101251	6328	101251	<triplet> Will Rogers <subj> Oologah , Okla. <obj> Live_In	0	en
train-528	/path/to/datasets/conll04/audio/train/train-528.wav:0:24347	1521	24347	<triplet> EFE <subj> Madrid <obj> OrgBased_In	0	en
train-529	/path/to/datasets/conll04/audio/train/train-529.wav:0:28805	1800	28805	<triplet> TUCSON <subj> Ariz . <obj> Located_In	0	en
train-530	/path/to/datasets/conll04/audio/train/train-530.wav:0:178527	11157	178527	<triplet> Clinton <subj> United States <obj> Live_In	0	en
train-531	/path/to/datasets/conll04/audio/train/train-531.wav:0:166639	10414	166639	<triplet> Astoria <subj> Ore. <obj> Located_In <triplet> Needles <subj> Calif. <obj> Located_In	0	en
train-532	/path/to/datasets/conll04/audio/train/train-532.wav:0:129487	8092	129487	<triplet> Betty Barrow <subj> High Island. <obj> Live_In	0	en
train-533	/path/to/datasets/conll04/audio/train/train-533.wav:0:402182	25136	402182	<triplet> ANSA <subj> Brussels <obj> OrgBased_In	0	en
train-534	/path/to/datasets/conll04/audio/train/train-534.wav:0:139146	8696	139146	<triplet> State Department <subj> Washington <obj> OrgBased_In <triplet> U.S. Embassy <subj> Ethiopia <obj> OrgBased_In	0	en
train-535	/path/to/datasets/conll04/audio/train/train-535.wav:0:197475	12342	197475	<triplet> Richard Kennedy <subj> GE <obj> Work_For	0	en
train-536	/path/to/datasets/conll04/audio/train/train-536.wav:0:1923553	120222	1923553	<triplet> YAKIMA <subj> Wash. <obj> Located_In	0	en
train-537	/path/to/datasets/conll04/audio/train/train-537.wav:0:268435	16777	268435	<triplet> Sydney J. Freedberg <subj> Boston <obj> Live_In	0	en
train-538	/path/to/datasets/conll04/audio/train/train-538.wav:0:168496	10531	168496	<triplet> Grand Isle <subj> Louisiana <obj> Located_In	0	en
train-539	/path/to/datasets/conll04/audio/train/train-539.wav:0:191902	11993	191902	<triplet> Teruo Sofue <subj> NASDA <obj> Work_For	0	en
train-540	/path/to/datasets/conll04/audio/train/train-540.wav:0:159208	9950	159208	<triplet> An Wang <subj> Shanghai , China <obj> Live_In	0	en
train-541	/path/to/datasets/conll04/audio/train/train-541.wav:0:274751	17171	274751	<triplet> CLARIN <subj> Buenos Aires <obj> OrgBased_In	0	en
train-542	/path/to/datasets/conll04/audio/train/train-542.wav:0:32892	2055	32892	<triplet> AP <subj> SAN FRANCISCO <obj> OrgBased_In	0	en
train-543	/path/to/datasets/conll04/audio/train/train-543.wav:0:95307	5956	95307	<triplet> Jimmy Dorsey <subj> Shenandoah , Penn <obj> Live_In	0	en
train-544	/path/to/datasets/conll04/audio/train/train-544.wav:0:272521	17032	272521	<triplet> Larry Martin <subj> Tucson <obj> Live_In	0	en
train-545	/path/to/datasets/conll04/audio/train/train-545.wav:0:175183	10948	175183	<triplet> Brent <subj> Fresno <obj> Live_In	0	en
train-546	/path/to/datasets/conll04/audio/train/train-546.wav:0:66328	4145	66328	<triplet> Andrews Lock and Dam <subj> Henry County <obj> Located_In <subj> Ala. <obj> Located_In <triplet> Henry County <subj> Ala. <obj> Located_In	0	en
train-547	/path/to/datasets/conll04/audio/train/train-547.wav:0:116112	7257	116112	<triplet> Booth <subj> Lincoln <obj> Kill	0	en
train-548	/path/to/datasets/conll04/audio/train/train-548.wav:0:38836	2427	38836	<triplet> NIAGARA FALLS <subj> N.Y . <obj> Located_In	0	en
train-549	/path/to/datasets/conll04/audio/train/train-549.wav:0:51096	3193	51096	<triplet> BRUSSELS <subj> Belgium <obj> Located_In <triplet> AP <subj> BRUSSELS <obj> OrgBased_In <subj> Belgium <obj> OrgBased_In	0	en
train-550	/path/to/datasets/conll04/audio/train/train-550.wav:0:32520	2032	32520	<triplet> PRAVDA UKRAINY <subj> Kiev <obj> OrgBased_In	0	en
train-551	/path/to/datasets/conll04/audio/train/train-551.wav:0:100880	6305	100880	<triplet> Buffalo Bill <subj> Davenport , Iowa. <obj> Live_In <triplet> Cody <subj> Davenport , Iowa. <obj> Live_In	0	en
train-552	/path/to/datasets/conll04/audio/train/train-552.wav:0:63356	3959	63356	<triplet> DAYTON <subj> Ohio <obj> Located_In	0	en
train-553	/path/to/datasets/conll04/audio/train/train-553.wav:0:284782	17798	284782	<triplet> Allan McArtor <subj> FAA <obj> Work_For	0	en
train-554	/path/to/datasets/conll04/audio/train/train-554.wav:0:166639	10414	166639	<triplet> Susanna Petrosyan <subj> Leninakan <obj> Live_In <triplet> Gayaney <subj> Leninakan <obj> Live_In	0	en
train-555	/path/to/datasets/conll04/audio/train/train-555.wav:0:210478	13154	210478	<triplet> Sirhan <subj> Kennedy <obj> Kill	0	en
train-556	/path/to/datasets/conll04/audio/train/train-556.wav:0:233883	14617	233883	<triplet> Bush <subj> U.S. <obj> Live_In	0	en
train-557	/path/to/datasets/conll04/audio/train/train-557.wav:0:137288	8580	137288	<triplet> Leon Czolgosz <subj> President William McKinley <obj> Kill	0	en
train-558	/path/to/datasets/conll04/audio/train/train-558.wav:0:326763	20422	326763	<triplet> John Wilkes Booth <subj> Lincoln <obj> Kill	0	en
train-559	/path/to/datasets/conll04/audio/train/train-559.wav:0:385092	24068	385092	<triplet> Ernesto Zedillo <subj> Institutional Revolutionary Party <obj> Work_For	0	en
train-560	/path/to/datasets/conll04/audio/train/train-560.wav:0:219394	13712	219394	<triplet> Yasser Arafat <subj> Palestine Liberation Organization <obj> Work_For	0	en
train-561	/path/to/datasets/conll04/audio/train/train-561.wav:0:248744	15546	248744	<triplet> Kevin Kelly <subj> Southern California Edison <obj> Work_For <subj> Edison <obj> Work_For	0	en
train-562	/path/to/datasets/conll04/audio/train/train-562.wav:0:229054	14315	229054	<triplet> FBI <subj> Washington. <obj> OrgBased_In <triplet> Doug Beldon <subj> FBI <obj> Work_For <subj> Albuquerque <obj> Live_In <subj> N.M. <obj> Live_In <triplet> Albuquerque <subj> N.M. <obj> Located_In	0	en
train-563	/path/to/datasets/conll04/audio/train/train-563.wav:0:209735	13108	209735	<triplet> Bush <subj> White House <obj> Live_In	0	en
train-564	/path/to/datasets/conll04/audio/train/train-564.wav:0:181499	11343	181499	<triplet> Congress <subj> United States <obj> OrgBased_In	0	en
train-565	/path/to/datasets/conll04/audio/train/train-565.wav:0:358714	22419	358714	<triplet> Martires leather factory <subj> Caguasu <obj> OrgBased_In	0	en
train-566	/path/to/datasets/conll04/audio/train/train-566.wav:0:241685	15105	241685	<triplet> Husni Mubarak <subj> Cairo <obj> Live_In	0	en
train-567	/path/to/datasets/conll04/audio/train/train-567.wav:0:64099	4006	64099	<triplet> Nick Rufford <subj> Far East <obj> Live_In	0	en
train-568	/path/to/datasets/conll04/audio/train/train-568.wav:0:97164	6072	97164	<triplet> Larry Sturholm <subj> KIRO Television. <obj> Work_For	0	en
train-569	/path/to/datasets/conll04/audio/train/train-569.wav:0:237599	14849	237599	<triplet> Miguel Rodriguez <subj> Venezuela <obj> Live_In	0	en
train-570	/path/to/datasets/conll04/audio/train/train-570.wav:0:264720	16545	264720	<triplet> St. Louis County <subj> Minnesota <obj> Located_In	0	en
train-571	/path/to/datasets/conll04/audio/train/train-571.wav:0:242800	15175	242800	<triplet> Mr Kim <subj> South Korea <obj> Live_In	0	en
train-572	/path/to/datasets/conll04/audio/train/train-572.wav:0:140632	8789	140632	<triplet> Dr. Lee DeForest <subj> Council Bluffs , Iowa <obj> Live_In	0	en
train-573	/path/to/datasets/conll04/audio/train/train-573.wav:0:236856	14803	236856	<triplet> Man Ray <subj> Philadelphia <obj> Live_In	0	en
train-574	/path/to/datasets/conll04/audio/train/train-574.wav:0:25090	1568	25090	<triplet> BLYTHE <subj> Calif . <obj> Located_In	0	en
train-575	/path/to/datasets/conll04/audio/train/train-575.wav:0:114997	7187	114997	<triplet> Avis Bourg Co. <subj> Folsom <obj> OrgBased_In	0	en
train-576	/path/to/datasets/conll04/audio/train/train-576.wav:0:265834	16614	265834	<triplet> Camas <subj> Wash. <obj> Located_In <triplet> Chris Jonientz-Trisler <subj> University of Washington Seismology Lab. <obj> Work_For <triplet> University of Washington Seismology Lab. <subj> Wash. <obj> OrgBased_In	0	en
train-577	/path/to/datasets/conll04/audio/train/train-577.wav:0:362429	22651	362429	<triplet> Frank Lloyd Wright <subj> Wisconsin <obj> Live_In	0	en
train-578	/path/to/datasets/conll04/audio/train/train-578.wav:0:274751	17171	274751	<triplet> Holliston <subj> Mass <obj> Located_In	0	en
train-579	/path/to/datasets/conll04/audio/train/train-579.wav:0:184100	11506	184100	<triplet> Gyandzha <subj> Azerbaijan <obj> Located_In <subj> Soviet <obj> Located_In <triplet> Shamkhor <subj> Azerbaijan <obj> Located_In <subj> Soviet <obj> Located_In <triplet> Azerbaijan <subj> Soviet <obj> Located_In	0	en
train-580	/path/to/datasets/conll04/audio/train/train-580.wav:0:40322	2520	40322	<triplet> WARSAW <subj> Poland <obj> Located_In <triplet> AP <subj> WARSAW <obj> OrgBased_In <subj> Poland <obj> OrgBased_In	0	en
train-581	/path/to/datasets/conll04/audio/train/train-581.wav:0:182985	11436	182985	<triplet> Harold Abramson <subj> U.S. <obj> Live_In	0	en
train-582	/path/to/datasets/conll04/audio/train/train-582.wav:0:178527	11157	178527	<triplet> Lucille Ball <subj> New York <obj> Live_In	0	en
train-583	/path/to/datasets/conll04/audio/train/train-583.wav:0:162180	10136	162180	<triplet> Lynette Davis <subj> Boise National Forest <obj> Work_For	0	en
train-584	/path/to/datasets/conll04/audio/train/train-584.wav:0:123542	7721	123542	<triplet> Calvin Coolidge <subj> Plymouth , Vt <obj> Live_In	0	en
train-585	/path/to/datasets/conll04/audio/train/train-585.wav:0:213821	13363	213821	<triplet> UT-1 Television Network <subj> Kiev <obj> OrgBased_In	0	en
train-586	/path/to/datasets/conll04/audio/train/train-586.wav:0:211221	13201	211221	<triplet> Jesse Jackson <subj> South Carolina <obj> Live_In	0	en
train-587	/path/to/datasets/conll04/audio/train/train-587.wav:0:237969	14873	237969	<triplet> Cuenca <subj> Ecuador <obj> Located_In	0	en
train-588	/path/to/datasets/conll04/audio/train/train-588.wav:0:235370	14710	235370	<triplet> Tansu Ciller <subj> Turkey <obj> Live_In	0	en
train-589	/path/to/datasets/conll04/audio/train/train-589.wav:0:156236	9764	156236	<triplet> Washington Irving <subj> New York City <obj> Live_In	0	en
train-590	/path/to/datasets/conll04/audio/train/train-590.wav:0:133945	8371	133945	<triplet> Byelorussia <subj> Soviet <obj> Located_In	0	en
train-591	/path/to/datasets/conll04/audio/train/train-591.wav:0:256546	16034	256546	<triplet> Sirhan Sirhan <subj> Robert Kennedy <obj> Kill	0	en
train-592	/path/to/datasets/conll04/audio/train/train-592.wav:0:168125	10507	168125	<triplet> Oswald <subj> Kennedy <obj> Kill	0	en
train-593	/path/to/datasets/conll04/audio/train/train-593.wav:0:185214	11575	185214	<triplet> Benjamin Harrison <subj> North Bend , Ohio <obj> Live_In	0	en
train-594	/path/to/datasets/conll04/audio/train/train-594.wav:0:154007	9625	154007	<triplet> Ali Sunni Muntasser <subj> Libya <obj> Live_In	0	en
train-595	/path/to/datasets/conll04/audio/train/train-595.wav:0:191159	11947	191159	<triplet> Sohn Ho Young <subj> Korean CIA <obj> Work_For	0	en
train-596	/path/to/datasets/conll04/audio/train/train-596.wav:0:657415	41088	657415	<triplet> Zapatist National Liberation Army <subj> Mexican Southeast <obj> OrgBased_In <subj> Mexico <obj> OrgBased_In <triplet> EZLN <subj> Mexican Southeast <obj> OrgBased_In <subj> Mexico <obj> OrgBased_In <triplet> ( Zapatist National Liberation Army <subj> Mexican Southeast <obj> OrgBased_In <subj> Mexico <obj> OrgBased_In <triplet> EZLN <subj> Mexican Southeast <obj> OrgBased_In <subj> Mexico <obj> OrgBased_In	0	en
train-597	/path/to/datasets/conll04/audio/train/train-597.wav:0:30291	1893	30291	<triplet> ACAN <subj> Panama City <obj> OrgBased_In	0	en
train-598	/path/to/datasets/conll04/audio/train/train-598.wav:0:212707	13294	212707	<triplet> Foreign Ministry <subj> Russia <obj> OrgBased_In	0	en
train-599	/path/to/datasets/conll04/audio/train/train-599.wav:0:262862	16428	262862	<triplet> Sirhan <subj> Kennedy <obj> Kill	0	en
train-600	/path/to/datasets/conll04/audio/train/train-600.wav:0:159580	9973	159580	<triplet> Miss Dickinson <subj> Kulm <obj> Live_In	0	en
train-601	/path/to/datasets/conll04/audio/train/train-601.wav:0:297785	18611	297785	<triplet> Lee Harvey Oswald <subj> Kennedy <obj> Kill	0	en
train-602	/path/to/datasets/conll04/audio/train/train-602.wav:0:139146	8696	139146	<triplet> Bedford <subj> Indiana <obj> Located_In	0	en
train-603	/path/to/datasets/conll04/audio/train/train-603.wav:0:22861	1428	22861	<triplet> AP <subj> NEW YORK <obj> OrgBased_In	0	en
train-604	/path/to/datasets/conll04/audio/train/train-604.wav:0:168125	10507	168125	<triplet> Armenia <subj> Soviet <obj> Located_In	0	en
train-605	/path/to/datasets/conll04/audio/train/train-605.wav:0:38464	2404	38464	<triplet> KHARTOUM <subj> Sudan <obj> Located_In	0	en
train-606	/path/to/datasets/conll04/audio/train/train-606.wav:0:49981	3123	49981	<triplet> METEOROLOGIYA I GIDROLOGIYA <subj> Moscow <obj> OrgBased_In	0	en
train-607	/path/to/datasets/conll04/audio/train/train-607.wav:0:163295	10205	163295	<triplet> Lee Harvey Oswald <subj> President Kennedy <obj> Kill	0	en
train-608	/path/to/datasets/conll04/audio/train/train-608.wav:0:200818	12551	200818	<triplet> Corbin Bernsen <subj> NBC <obj> Work_For <triplet> Kate Mulgrew <subj> ABC <obj> Work_For	0	en
train-609	/path/to/datasets/conll04/audio/train/train-609.wav:0:271778	16986	271778	<triplet> Rutherford B. Hayes <subj> Delaware , Ohio <obj> Live_In	0	en
train-610	/path/to/datasets/conll04/audio/train/train-610.wav:0:83790	5236	83790	<triplet> O GLOBO <subj> Rio de Janeiro <obj> OrgBased_In	0	en
train-611	/path/to/datasets/conll04/audio/train/train-611.wav:0:263605	16475	263605	<triplet> Johnny Campbell <subj> Lattie McGee. <obj> Kill <triplet> Alicia Abraham <subj> Lattie McGee. <obj> Kill	0	en
train-612	/path/to/datasets/conll04/audio/train/train-612.wav:0:277351	17334	277351	<triplet> Todd Kimberlain <subj> National Hurricane Center. <obj> Work_For	0	en
train-613	/path/to/datasets/conll04/audio/train/train-613.wav:0:224596	14037	224596	<triplet> Gilmore <subj> Downtown Seattle Association <obj> Work_For	0	en
train-614	/path/to/datasets/conll04/audio/train/train-614.wav:0:289240	18077	289240	<triplet> Andy Lipkis <subj> TreePeople <obj> Work_For	0	en
train-615	/path/to/datasets/conll04/audio/train/train-615.wav:0:78588	4911	78588	<triplet> Mark David Chapman <subj> Lennon <obj> Kill	0	en
train-616	/path/to/datasets/conll04/audio/train/train-616.wav:0:316732	19795	316732	<triplet> Lee Harvey Oswald <subj> Kennedy <obj> Kill	0	en
train-617	/path/to/datasets/conll04/audio/train/train-617.wav:0:119084	7442	119084	<triplet> Lucille Ball <subj> Jamestown , N.Y. <obj> Live_In	0	en
train-618	/path/to/datasets/conll04/audio/train/train-618.wav:0:202676	12667	202676	<triplet> Koji Kakizawa <subj> Tokyo <obj> Live_In	0	en
train-619	/path/to/datasets/conll04/audio/train/train-619.wav:0:103480	6467	103480	<triplet> Truckee <subj> Calif. <obj> Located_In	0	en
train-620	/path/to/datasets/conll04/audio/train/train-620.wav:0:365773	22860	365773	<triplet> Lee Harvey Oswald <subj> President Kennedy <obj> Kill	0	en
train-621	/path/to/datasets/conll04/audio/train/train-621.wav:0:157351	9834	157351	<triplet> Elvis Presley <subj> Tupelo , Miss <obj> Live_In	0	en
train-622	/path/to/datasets/conll04/audio/train/train-622.wav:0:185214	11575	185214	<triplet> John Wilkes Booth <subj> President Abraham Lincoln <obj> Kill	0	en
train-623	/path/to/datasets/conll04/audio/train/train-623.wav:0:94192	5887	94192	<triplet> Paul Revere <subj> Boston <obj> Live_In	0	en
train-624	/path/to/datasets/conll04/audio/train/train-624.wav:0:273265	17079	273265	<triplet> Fred Coe <subj> Nashville <obj> Live_In	0	en
train-625	/path/to/datasets/conll04/audio/train/train-625.wav:0:223481	13967	223481	<triplet> EFE <subj> Madrid <obj> OrgBased_In	0	en
train-626	/path/to/datasets/conll04/audio/train/train-626.wav:0:82304	5144	82304	<triplet> The Associated Press <subj> Beirut <obj> OrgBased_In	0	en
train-627	/path/to/datasets/conll04/audio/train/train-627.wav:0:74502	4656	74502	<triplet> BABIL <subj> Baghdad <obj> OrgBased_In	0	en
train-628	/path/to/datasets/conll04/audio/train/train-628.wav:0:233140	14571	233140	<triplet> KOMSOMOLSKAYA PRAVDA <subj> Moscow <obj> OrgBased_In	0	en
train-629	/path/to/datasets/conll04/audio/train/train-629.wav:0:36978	2311	36978	<triplet> Radio Riga Network <subj> Riga <obj> OrgBased_In	0	en
train-630	/path/to/datasets/conll04/audio/train/train-630.wav:0:30291	1893	30291	<triplet> SILSKI VISTI <subj> Kiev <obj> OrgBased_In	0	en
train-631	/path/to/datasets/conll04/audio/train/train-631.wav:0:45152	2822	45152	<triplet> BUENOS AIRES <subj> Argentina <obj> Located_In	0	en
train-632	/path/to/datasets/conll04/audio/train/train-632.wav:0:223109	13944	223109	<triplet> Mason <subj> Centers for Disease Control <obj> Work_For <subj> Atlanta <obj> Live_In <subj> HHS <obj> Work_For <triplet> Centers for Disease Control <subj> Atlanta <obj> OrgBased_In	0	en
train-633	/path/to/datasets/conll04/audio/train/train-633.wav:0:81561	5097	81561	<triplet> Oswald <subj> President John F. Kennedy <obj> Kill	0	en
train-634	/path/to/datasets/conll04/audio/train/train-634.wav:0:243171	15198	243171	<triplet> Lee Harvey Oswald <subj> President John F. Kennedy <obj> Kill <triplet> Jack Ruby <subj> Lee Harvey Oswald <obj> Kill	0	en
train-635	/path/to/datasets/conll04/audio/train/train-635.wav:0:190043	11877	190043	<triplet> Brutus <subj> Roman Emperor Julius Caesar <obj> Kill <triplet> Cassius. <subj> Roman Emperor Julius Caesar <obj> Kill	0	en
train-636	/path/to/datasets/conll04/audio/train/train-636.wav:0:36235	2264	36235	<triplet> YOMIURI SHIMBUN <subj> Tokyo <obj> OrgBased_In	0	en
train-637	/path/to/datasets/conll04/audio/train/train-637.wav:0:281438	17589	281438	<triplet> Jerome Robbins <subj> New York <obj> Live_In	0	en
train-638	/path/to/datasets/conll04/audio/train/train-638.wav:0:172583	10786	172583	<triplet> James Earl Ray <subj> Rev. Martin Luther King <obj> Kill	0	en
train-639	/path/to/datasets/conll04/audio/train/train-639.wav:0:323420	20213	323420	<triplet> Richland <subj> Wash. <obj> Located_In <triplet> Feed Materials Production Center <subj> Fernald <obj> Located_In <subj> Ohio <obj> Located_In <subj> Ohio <obj> Located_In <triplet> Fernald <subj> Ohio <obj> Located_In <triplet> Mound Plant <subj> Ohio <obj> Located_In	0	en
train-640	/path/to/datasets/conll04/audio/train/train-640.wav:0:138775	8673	138775	<triplet> Sirhan Sirhan <subj> Kennedy <obj> Kill	0	en
train-641	/path/to/datasets/conll04/audio/train/train-641.wav:0:216051	13503	216051	<triplet> Franca Chlistovsky <subj> Brera metereologic institute <obj> Work_For <triplet> Brera metereologic institute <subj> Milan <obj> OrgBased_In	0	en
train-642	/path/to/datasets/conll04/audio/train/train-642.wav:0:186329	11645	186329	<triplet> Suomen Yleisradio Network <subj> Helsinki <obj> OrgBased_In	0	en
train-643	/path/to/datasets/conll04/audio/train/train-643.wav:0:255803	15987	255803	<triplet> Superior Court <subj> Maricopa County <obj> OrgBased_In <triplet> Lindsay Ellis <subj> Superior Court <obj> Work_For	0	en
train-644	/path/to/datasets/conll04/audio/train/train-644.wav:0:269921	16870	269921	<triplet> Fang Kaitai <subj> Institute of Applied Mathematics <obj> Work_For <triplet> Wang Yuan <subj> Institute of Mathematics <obj> Work_For	0	en
train-645	/path/to/datasets/conll04/audio/train/train-645.wav:0:118341	7396	118341	<triplet> Leslie Kota <subj> K mart <obj> Work_For <triplet> K mart <subj> Troy <obj> OrgBased_In <subj> Mich. <obj> OrgBased_In <triplet> Troy <subj> Mich. <obj> Located_In	0	en
train-646	/path/to/datasets/conll04/audio/train/train-646.wav:0:239828	14989	239828	<triplet> James Earl Ray <subj> Dr. Martin Luther King Jr. <obj> Kill	0	en
train-647	/path/to/datasets/conll04/audio/train/train-647.wav:0:26947	1684	26947	<triplet> AP <subj> LOS ANGELES <obj> OrgBased_In	0	en
train-648	/path/to/datasets/conll04/audio/train/train-648.wav:0:267692	16730	267692	<triplet> Michael Mason <subj> American Petroleum Institute <obj> Work_For	0	en
train-649	/path/to/datasets/conll04/audio/train/train-649.wav:0:37721	2357	37721	<triplet> WAMPSVILLE <subj> N.Y . <obj> Located_In	0	en
train-650	/path/to/datasets/conll04/audio/train/train-650.wav:0:174069	10879	174069	<triplet> Mauri Pekkarinen <subj> Finland <obj> Live_In	0	en
train-651	/path/to/datasets/conll04/audio/train/train-651.wav:0:448250	28015	448250	<triplet> Portland <subj> Maine <obj> Located_In	0	en
train-652	/path/to/datasets/conll04/audio/train/train-652.wav:0:123914	7744	123914	<triplet> Oded Ben-Ami <subj> Defense Ministry <obj> Work_For	0	en
train-653	/path/to/datasets/conll04/audio/train/train-653.wav:0:127629	7976	127629	<triplet> Nancy Cowan <subj> Red Cross <obj> Work_For	0	en
train-654	/path/to/datasets/conll04/audio/train/train-654.wav:0:50724	3170	50724	<triplet> JOHANNESBURG <subj> South Africa <obj> Located_In	0	en
train-655	/path/to/datasets/conll04/audio/train/train-655.wav:0:281809	17613	281809	<triplet> Richard C. Wallace <subj> Pittsburgh <obj> Live_In	0	en
train-656	/path/to/datasets/conll04/audio/train/train-656.wav:0:232026	14501	232026	<triplet> Custer National Forest <subj> Montana <obj> Located_In <triplet> Jerry Chapman <subj> Bureau of Land Management. <obj> Work_For	0	en
